text,label,file_line_number,label_id
لو صحت شائعة تعيين الجنزورى رئيسا للاهلى سيكون طاهر ابو زيد قد دمر الاهلى مليون مرة بقدر ما قدم اليه كلاعب,OBJ,8968,3
رمضان كريم، أعاده الله علي مصر و العالم بمزيد من الخير واحترام الكرامة الإنسانية و التضامن بين البشر عبر طبقاتهم وفئاتهم المتفاوتة,OBJ,8975,3
يوم بدء الدراسة بالجامعات هو يوم بدء العد التنازلى لاسقاط الانقلاب,OBJ,8982,3
#الكويت #السعوديه #البحرين #قطر #ا?مارات #عمان #العراق #مصر #تونس #الجزائر #المغرب #ا?ردن #السودان #لبنان 328,OBJ,8983,3
يا أستاذ عمرو يا دكتور محمد فى مخرج شاب إسمه رامى الجابرى فيلمه فى إحدى مسابقات المهرجان إدع,OBJ,8984,3
انشقاق عبدالله بن عباس عن علي واخذهم من بيت المال حتى قال عليه علي انه يأكل ويشرب من حرام,OBJ,8985,3
الان اللواء أشرف أمين -الخبير الامني- ضيف #يوسف_الحسيني في #السادة_المحترمون,OBJ,8988,3
* #يوم_الحساب ستكون مرغماً على إعطاء حسناتك لــ #شخص_كرهته فأغتبته,OBJ,8994,3
_ أرجو أنك تقرأي المقالين دول قبل ما تتفي على حد,OBJ,9018,3
يلتقى الأن دعبدالمنعم مع سفير نيوزلندا بالقاهرة ، فى إطار لقاءات متعددة مع ممثلى الدول التى لها علاقات دبلوماسية,OBJ,9024,3
تطبيق الشريعة,NEG,9027,0
بعض القضاه حدثوني أنهم متعجبون من المعوقات أمام قانون استقلال القضاء وكأنه لا توجد رغبة لوجود قضاء مستقل د عبد,OBJ,9030,3
! اللى خلف ما مات!,OBJ,9039,3
ومرسااااااه جابت نتيجة، وامرسااااه جابت نتيجة حكمتك يا رب,NEUTRAL,9043,2
_ اسأل عمرو اسماعيل :-),OBJ,9046,3
#ذات_مومنت #غرد_بصورة #من_جد,OBJ,9053,3
#دكتور_جميل_القدسي_الدويك #قطر #القمح #المبرعم #يعطي #طاقة #اكبر دكتور ايهما افضل للمكتئب عشبة القمح ام,OBJ,9060,3
#انتخبوا_العرص مئات المسلمين يغادرون بانغي بمواكبة قوة دولية #مصر,OBJ,9065,3
المجد لعاصري الليمون الذين قرروا أن يختاروا الأقل سوءا لكي لاينجح أحمد شفيق ومعارضتهم الآن لمرسي هي التي تمنحها الشرعية والشرف والمصداقية,OBJ,9082,3
احناا الصوت ساعة لما تحبو الدنيا سكوت #كاريوكى,POS,9085,1
#طيب_نفسي كل الناس تبقى على طبيعتها و ميكدبوش على بعض #كيوت_أوي_أنا_في_نفسي,OBJ,9087,3
فتاوى #برهامي تروج لاغتصاب الأمة أو السلطة,OBJ,9091,3
#مصر_العربية |#عاجل| إبطال مفعول #عبوة_ناسفة بـ #شمال_سيناء,NEUTRAL,9092,2
2 فقط جلسة ودية، موقفي من رفض الحوار مع الرئيس وجماعته وحزبه كما هو وملتزم بموقف الشارع الرافض للحوار بدون ضمانات وهو موقف جبهة الإنقاذ,NEG,9135,0
شبكة العملاق | رصد| نظم أهالى #المطرية الجمعة مسيرة مناهضة للانقلاب العسكري ، #25 #11 #,OBJ,9140,3
وفاة مصطفى عبد الجليل رئيس الإنتقالي الليبي السابق في أحد مستشفيات ألمانيا # #,OBJ,9146,3
توضيح: الدعوة للقاء ماكين التي رفضتها كانت من السفارة الأمريكية وليس من الغرفة الأمريكية بالقاهرة رفضت دعوة السفارة ولم أتلقى دعوة من الغرفة,OBJ,9147,3
#ولاد_البلد #المنصورة #مصراوي #ملعب_طلخا بلقاس يتقدم بثلاثية على غزل شبين ، وطرد لاعبين من صفوف غزل شبين، في,OBJ,9151,3
الآن والقائمة الوطنية الموحدة تبدو هدفا بعيد المنال، لا بديل عن ضمان التنسيق السياسي بين الأحزاب والقوى الوطنية,OBJ,9155,3
اليوم السابع | نائب رئيس #جامعة_المنصورة: الدواعى الأمنية سبب تقديم موعد #الامتحانات,POS,9158,1
#الشروق غدًا محافظ الغربية يفتتح المعرض السنوي للأنشطة التربوية: يفتتح اللواء محمد نعيم، محافظ الغرب #مصر,NEG,9164,0
شكرا جزيلا,NEG,9165,0
"#مصر_العربية |مقالات| مروة رخا تكتب: مونتيسوري مصر ""4"" لقراءة المقال من هنا",NEG,9166,0
الشعب هو البطل، هو صاحب الإرادة، هو الذي نظم استفتاء حقيقي في الميادين على إنهاء رئاسة الدكتور مرسي، والنتيجة هي الإنهاء الفوري وبها سأتمسك!,OBJ,9167,3
#عاملان إثنان يتجاذبان #الجنان : #الحزن و #السرور على أن قطرة #حزن في عمقها توازي #بحر #سرور في اتساعه - #مي_زيادة,NEG,9180,0
أ/ مجدي فريد- رئيس أحد جمعيات ذوي الاحتياجات الخاصة - : يعاني كثير من ذوي الاحتياجات الخاصة من عدم وجود فرص عمل,OBJ,9186,3
#شيء_سمعت_عنه_بس_ما_شفته #متى_تفقد_المرأه_برستيجها #نظام_الهوامير #علمتني_الحياة خمس الاف متابع حقيقي 51,OBJ,9203,3
يوما ما كان إسلاميا مقال اليوم لمن يبحثون عن حل حقيقي لمشكلة تيارات الشعارات الإسلامية,OBJ,9204,3
كلامي لا يخص شرعية مواجهة القذافي كلامي يخص من توقعوا أن أستمر في حواري مع ضيف الاستوديو في موضوع آخر وكأن شيئا لم يكن,OBJ,9206,3
من تظاهروا دفاعاعن الدستور والعدالة الاجتماعيةوالقصاص للشهداء شرفوا ثورتهم،والذين تصدوا لهم بالعنف أهانوا جماعتهمستبقى الثورة سلمية وستنتصر,OBJ,9208,3
لا علاوة سنوية ورفع اسعار الطاقة وكل السلع وفلوسنا 65 مليار دورلار في #سويسرا !!! #لن_ندفع_الفواتير #مصر #الاهرام #الاخبار #الوفد #الاعلام,OBJ,9210,3
إخلاء سبيل #سما_المصرىوغرامة 20 ألف جنيه لاتهامها ببث قناة #فلول بدون ترخيص,OBJ,9213,3
اللہم أجعل قلوبنا رقيقہ من خشيٺگ ، جميلہ بذگرڳ ، نقيہ بحبگ ! #مصطفى_حسني,NEG,9220,0
هذه السيدة ليست مندوبه ولا علاقة لها بالحملة والفيديو مفبرك بغرض الإساءة,OBJ,9241,3
تحية تقدير وإعزاز لذلك العبقري الذي اخترع الجبنة الرومي الفكرة جت في دماغه إزاي؟,POS,9242,1
شاهد - آخر كلام: جمعة الغضب لا تزال في الذاكرة #,POS,9255,1
3 شكرا للتعديل,NEG,9264,0
عن ال #حاجة الى جبتاها انهادة انا و فريدة عن #الانبساط الى بجد انهاردة _,OBJ,9266,3
اللي مايعترف ان رونالدو الافضل اشك بقدراته العقلية بصراحه ،لاعب متكامل ضربات راسية وتسديد عن بعد وفاولات ومرواغ #اسطورة,OBJ,9270,3
كل المجد و العرفان لكل الذين قدموا أرواحهم فداء لحرية #مصر و ثورة شعبها #ماسبيرو كفاح لا ينسى و مجرم لن يترك,OBJ,9280,3
هل تستخدم الشرطة غير العسكريين لقمع التظاهرات ولماذا ؟! الأسواني يكتب مقاله بعنوان : متى يرحل مرسي >> … …,OBJ,9282,3
هذا الدستور غير دستوري #المادة_لاولى,OBJ,9290,3
محمد عبدالعزيز احد ممثلي الشباب في لجنة الخمسين ضيف #يوسف_الحسيني في #السادة_المحترمون …,OBJ,9291,3
تدهور الحالة الصحيّة لعائلات شهداء وجرحى #الثورة المضربين عن الطعام,NEG,9293,0
بلاغ للنائب العام ضد الرئيس مرسي يطالب بالتحقيق معه فى منع دخول قضاة الدستورية المحكمة,OBJ,9310,3
_ #برهامي ومن على شاكلته مصممين يخلوا الناس تقلب #ملحدين بجد ؛ وعلى رأي #هيكل بعد فشل تجربة حكمهم : الآن البلد مهيئة لحكم شيوعي,OBJ,9313,3
من تدليس الاخوان قولهم ان مرسي المعزول ليس مسئولا عن جرائم الشرطة التى تتبعه بنفس المنطق فان مبارك ليس مسئولا عن جرائم العادلي الا تخجلون,NEG,9318,0
٩ ولأن البعض يسعى دائما للترويج لشائعات، حين وصلت مطار فيينا لم يتم استقبالي إلا من قبل سائق منتدى برونو كرايسكي,OBJ,9324,3
أنا راجع من الساحل وسأسعى للحضورًباذن الله الف مبروك,NEG,9348,0
المشكلة من زمان لما اكتشفنا الغاز حولنا محطات الكهربا من مازوت لغاز ده كان كويس لان السولار اغلى سبع مرات,NEG,9350,0
حد يعرف حد مهم في فودافون أحسن الموضوع بقى محتاج حد حكيم,OBJ,9353,3
اهمال إدارة المرافق العامة بما يؤدي لقتل متوالِ للمصريين جريمة تستحق العقاب الجنائي افتقاد الرؤية وبرامج الإصلاح فشل يستحق العقاب السياسي,NEG,9368,0
تطبيق الحدالادنى والاقصى للأجور سيؤدى الى زياده البطاله كان بيعمل برنامج الطبعة الاولى دلوقتى بقى برنامج الان…,OBJ,9377,3
وما كان ربك نسيا #اطمن :),OBJ,9378,3
"الإخوان يعتدون على حفيدة مرشدهم الأسبق ويحطمون سيارتها ""فحتى بيوت رموزهم لم تسلم من قلة الادب"" …",NEG,9389,0
ادعو الي سبيل ربك بالحكمة و الموعظة الحسنة,OBJ,9400,3
غير معقول وجود قوات جيش وصاعقة فى المدارس الصور مرعبة للعالم كله وجايين تقولو عايزين سياحة,NEG,9401,0
كابوس متى ينتهى,NEG,9403,0
اقبال المصريين على التصويت فى الانتخابات ضمانة لبرلمان يعبر عن الشعب ، وانتخاب ممثلين لشباب الثورة ضمانة لبرلمان يستكمل مهام ثورتنا,POS,9417,1
النادي الاهلي هو النادي الرسمي للدولة #المادة_لاولى,POS,9452,1
انتظروا ثورة الجياع قريبا جدا #مصر_الليلة,NEG,9456,0
نحن امام انهيار لشرعية المجلس الأعلى للقوات المسلحة,NEG,9458,0
